percent S=0.1 S=0.5 L=1
0.3920	19.456739	19.451927	11.719448
0.3930	19.544697	19.539876	11.791437
0.3940	19.580712	19.575941	11.811465
0.3950	19.592732	19.587934	11.815408
0.3960	19.664688	19.659847	11.863402
0.3970	19.700746	19.695957	11.879425
0.3980	19.760731	19.755941	11.915414
0.3990	19.852714	19.847909	11.989831
0.4000	19.880723	19.875940	11.991430
0.4010	19.889357	19.884741	12.003463
0.4020	19.979913	19.975293	12.067517
0.4030	20.066155	20.061542	12.137160
0.4040	20.107533	20.102920	12.157826
0.4050	20.144438	20.139779	12.175510
0.4060	20.192893	20.188192	12.201235
0.4070	20.213821	20.209160	12.210191
0.4080	20.228186	20.223534	12.216075
0.4090	20.291625	20.286983	12.255034
0.4100	20.330489	20.325841	12.274065
0.4110	20.361545	20.356918	12.288353
0.4120	20.379535	20.374903	12.295922
0.4130	20.440226	20.435571	12.332136
0.4140	20.456262	20.451632	12.338762
0.4150	20.524513	20.519894	12.382882
0.4160	20.536269	20.531666	12.387539
0.4170	20.609492	20.604889	12.437684
0.4180	20.655952	20.651351	12.461945
0.4190	20.698920	20.694356	12.483584
0.4200	20.731687	20.727119	12.498893
0.4210	20.772454	20.767893	12.519172
0.4220	20.798998	20.794441	12.530974
0.4230	20.819480	20.814935	12.539689
0.4240	20.863924	20.859402	12.562454
0.4250	20.894847	20.890288	12.576688
0.4260	20.938752	20.934206	12.599118
0.4270	21.006096	21.001539	12.642254
0.4280	21.072757	21.068103	12.684569
0.4290	21.133451	21.128833	12.720764
0.4300	21.151029	21.146396	12.728159
0.4310	21.231590	21.227017	12.788451
0.4320	21.299969	21.295371	12.832701
0.4330	21.321336	21.316752	12.841890
0.4340	21.366590	21.361984	12.865237
0.4350	21.396654	21.392043	12.879010
0.4360	21.459589	21.454975	12.917405
0.4370	21.551140	21.546525	12.997027
0.4380	21.634931	21.630295	13.062483
0.4390	21.660056	21.655428	13.073521
0.4400	21.730536	21.725894	13.120260
0.4410	21.776057	21.771439	13.143838
0.4420	21.800056	21.795433	13.154319
0.4430	21.870751	21.866140	13.201303
0.4440	21.945639	21.941034	13.253577
0.4450	21.985421	21.980808	13.273165
0.4460	22.046771	22.042169	13.310026
0.4470	22.098371	22.093758	13.338240
0.4480	22.192657	22.187933	13.423727
0.4490	22.253502	22.248920	13.460188
0.4500	22.313277	22.308706	13.495570
0.4510	22.364763	22.360201	13.523688
0.4520	22.411421	22.406822	13.548051
0.4530	22.436649	22.432046	13.559166
0.4540	22.484834	22.480267	13.584735
0.4550	22.546714	22.542107	13.622119
0.4560	22.603693	22.599124	13.654920
0.4570	22.689844	22.685259	13.724341
0.4580	22.758656	22.754029	13.769150
0.4590	22.780979	22.776307	13.778813
0.4600	22.797385	22.792708	13.785636
0.4610	22.832981	22.828329	13.802556
0.4620	22.842858	22.838234	13.806550
0.4630	22.873441	22.868796	13.820530
0.4640	22.930176	22.925549	13.853069
0.4650	23.006366	23.001688	13.907076
0.4660	23.025205	23.020545	13.915030
0.4670	23.063995	23.059329	13.934019
0.4680	23.108750	23.104087	13.957009
0.4690	23.151874	23.147213	13.978816
0.4700	23.170120	23.165443	13.986508
0.4710	23.234168	23.229484	14.026133
0.4720	23.279398	23.274680	14.049419
0.4730	23.319690	23.314977	14.069351
0.4740	23.379813	23.375143	14.105062
0.4750	23.442875	23.438164	14.143628
0.4760	23.468463	23.463760	14.154937
0.4770	23.486413	23.481704	14.162445
0.4780	23.504896	23.500216	14.170236
0.4790	23.544923	23.540229	14.231408
0.4800	23.617879	23.613190	14.239802
0.4810	23.700719	23.695926	14.260609
0.4820	23.728686	23.723911	14.315448
0.4830	23.740735	23.735895	14.319444
0.4840	23.820693	23.815914	14.383423
0.4850	23.844741	23.839953	14.391431
0.4860	23.872732	23.867946	14.403457
0.4870	23.924703	23.919905	14.431465
0.4880	23.932672	23.927921	14.435282
0.4890	23.984728	23.979923	14.463448
0.4900	24.012746	24.007884	14.475421
0.4910	24.064730	24.059900	14.507434
0.4920	24.152727	24.147920	14.579398
0.4930	24.212767	24.207885	14.611415
0.4940	24.284739	24.279934	14.659447
0.4950	24.356714	24.351919	14.715384
0.4960	24.392731	24.387939	14.731425
0.4970	24.440727	24.435929	14.751465
0.4980	24.504722	24.499918	14.791446
0.4990	24.524682	24.519896	14.799448
0.5000	24.608721	24.603850	14.871425
0.5010	24.668735	24.663934	14.903451
0.5020	24.712685	24.707864	14.923407
0.5030	24.772731	24.767952	14.959416
0.5040	24.784713	24.779944	14.967452
0.5050	24.804744	24.799939	14.975392
0.5060	24.856746	24.851956	15.003442
0.5070	24.948725	24.943926	15.079416
0.5080	25.004722	24.999918	15.111453
0.5090	25.032709	25.027944	15.127475
0.5100	25.104724	25.099941	15.175387
0.5110	25.172744	25.167933	15.219430
0.5120	25.248723	25.247893	15.267445
0.5130	25.268737	25.263885	15.279405
0.5140	25.304732	25.299933	15.295416
0.5150	25.384725	25.379903	15.355437
0.5160	25.468732	25.463953	15.423446
0.5170	25.512687	25.507861	15.447439
0.5180	25.596738	25.591910	15.494123
0.5190	25.648757	25.643956	15.507414
0.5200	25.656663	25.651910	15.537244
0.5210	25.660110	25.655192	15.539431
0.5220	25.694641	25.689702	15.541381
0.5230	25.704926	25.700017	15.563365
0.5240	25.748241	25.743324	15.563453
0.5250	25.770956	25.766041	15.573197
0.5260	25.834551	25.829615	15.612303
0.5270	25.903123	25.898205	15.656815
0.5280	25.980450	25.975521	15.712382
0.5290	26.004389	25.999462	15.722872
0.5300	26.075414	26.070480	15.770229
0.5310	26.151652	26.146725	15.824315
0.5320	26.199856	26.194914	15.849866
0.5330	26.274984	26.270061	15.902447
0.5340	26.345156	26.340242	15.948810
0.5350	26.404479	26.399563	15.983657
0.5360	26.425806	26.420895	15.992798
0.5370	26.458266	26.453342	16.007900
0.5380	26.518006	26.513130	16.043197
0.5390	26.586144	26.581164	16.087186
0.5400	26.612839	26.607891	16.099069
0.5410	26.698511	26.693508	16.167654
0.5420	26.781645	26.776652	16.232046
0.5430	26.838485	26.833461	16.264661
0.5440	26.873366	26.868347	16.281171
0.5450	26.887121	26.882041	16.286795
0.5460	26.906976	26.901912	16.295311
0.5470	26.972463	26.967409	16.336371
0.5480	27.012637	27.007596	16.356184
0.5490	27.062299	27.057227	16.382907
0.5500	27.142022	27.136993	16.441937
0.5510	27.238209	27.233119	16.531965
0.5520	27.254224	27.249146	16.538617
0.5530	27.279930	27.274763	16.549985
0.5540	27.313605	27.308509	16.565807
0.5550	27.381327	27.376242	16.609322
0.5560	27.446848	27.441731	16.650382
0.5570	27.457417	27.452304	16.654689
0.5580	27.506262	27.501142	16.680720
0.5590	27.558425	27.553304	16.709384
0.5600	27.617559	27.612419	16.744142
0.5610	27.665110	27.659999	16.769207
0.5620	27.726626	27.721513	16.806253
0.5630	27.745680	27.740468	16.814322
0.5640	27.818102	27.812976	16.863459
0.5650	27.846759	27.841611	16.876385
0.5660	27.924530	27.919364	16.932575
0.5670	27.999098	27.993947	16.984389
0.5680	28.083684	28.078540	17.051152
0.5690	28.103661	28.098534	17.059651
0.5700	28.151617	28.146472	17.084987
0.5710	28.173809	28.168698	17.094557
0.5720	28.258312	28.253179	17.161141
0.5730	28.302908	28.297786	17.183981
0.5740	28.357993	28.352851	17.215109
0.5750	28.383212	28.378068	17.226221
0.5760	28.440953	28.435859	17.259681
0.5770	28.510157	28.505031	17.304906
0.5780	28.590729	28.585560	17.365194
0.5790	28.637718	28.632556	17.389825
0.5800	28.699625	28.694449	17.427248
0.5810	28.784905	28.779866	17.495168
0.5820	28.848477	28.843289	17.534321
0.5830	28.913658	28.908496	17.575059
0.5840	28.954169	28.949006	17.595165
0.5850	29.044889	29.039704	17.673159
0.5860	29.107418	29.102247	17.711256
0.5870	29.127944	29.122756	17.720001
0.5880	29.189815	29.184639	17.757335
0.5890	29.215828	29.210649	17.768913
0.5900	29.279460	29.274270	17.808048
0.5910	29.306192	29.300996	17.819955
0.5920	29.380098	29.374836	17.870933
0.5930	29.426982	29.421759	17.895579
0.5940	29.445696	29.440553	17.903378
0.5950	29.485201	29.480037	17.922841
0.5960	29.526735	29.521551	17.943588
0.5970	29.539936	29.534768	17.949005
0.5980	29.627752	29.622601	18.061347
0.5990	29.692074	29.686898	18.063459
0.6000	29.734357	29.729176	18.116932
0.6010	29.836697	29.831895	18.123433
0.6020	29.896693	29.891896	18.165303
0.6030	29.920724	29.915836	18.195405
0.6040	29.944697	29.939931	18.219462
0.6050	29.952715	29.947956	18.219493
0.6060	30.024733	30.019877	18.271412
0.6070	30.064736	30.059952	18.291404
0.6080	30.076734	30.071946	18.295393
0.6090	30.152676	30.147897	18.347434
0.6100	30.188718	30.183924	18.367428
0.6110	30.212737	30.207861	18.375382
0.6120	30.244716	30.239954	18.395427
0.6130	30.308742	30.303936	18.431443
0.6140	30.324732	30.319901	18.439409
0.6150	30.400723	30.391899	18.487422
0.6160	30.420666	30.415898	18.499406
0.6170	30.512737	30.507901	18.579390
0.6180	30.560737	30.555925	18.603410
0.6190	30.636671	30.631885	18.659415
0.6200	30.696724	30.691935	18.695338
0.6210	30.764743	30.759965	18.739462
0.6220	30.812733	30.803937	18.763443
0.6230	30.876736	30.871956	18.803411
0.6240	30.924733	30.919907	18.827440
0.6250	30.968679	30.963944	18.851407
0.6260	31.052721	31.047926	18.915438
0.6270	31.144669	31.139927	18.999450
